temp_vern_min,temp_vern_inter,temp_vern_max,daily_vern_rate,photoperiod_min,photoperiod_max,coeff_primordia_emission_vegetative,derivationLength,option_tallage,option_senescence,option_floraison,cutting_height,cutting_end,HCOUP,meteo_filename,cutting_dates,PS_compensation_point,leaf_primary_induction_coeff,value_C,leaf_number_max,PPRM,coeff_primordia_emission_reproductive,leaf_secondary_induction_coeff,increase_growth_C,Premiecroiss,increase_growth_Premiecroiss,site,sowing_date,Scenario,name
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,LUSIGNAN,2010_09_15,1844,simulation_1844
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,LUSIGNAN,2011_09_15,1845,simulation_1845
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,LUSIGNAN,2012_09_15,1846,simulation_1846
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,LUSIGNAN,2014_09_15,1847,simulation_1847
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,LUSIGNAN,2016_09_15,1848,simulation_1848
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,PLOUDANIEL,2009_09_15,1849,simulation_1849
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,PLOUDANIEL,2010_09_15,1850,simulation_1850
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,PLOUDANIEL,2013_09_15,1851,simulation_1851
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,PLOUDANIEL,2015_09_15,1852,simulation_1852
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,THEIX,2006_09_15,1853,simulation_1853
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,THEIX,2007_09_15,1854,simulation_1854
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,THEIX,2010_09_15,1855,simulation_1855
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,THEIX,2011_09_15,1856,simulation_1856
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,THEIX,2012_09_15,1857,simulation_1857
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,THEIX,2013_09_15,1858,simulation_1858
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,THEIX,2015_09_15,1859,simulation_1859
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,THEIX,2016_09_15,1860,simulation_1860
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,EXMES,2005_09_15,1861,simulation_1861
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,EXMES,2002_09_15,1862,simulation_1862
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.63,THEIX,2009_09_15,1863,simulation_1863
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,ERDRE-EN-ANJOU,2009_09_15,1864,simulation_1864
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,ERDRE-EN-ANJOU,2012_09_15,1865,simulation_1865
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,ERDRE-EN-ANJOU,2016_09_15,1866,simulation_1866
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,GUYANCOURT,2007_09_15,1867,simulation_1867
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,LUSIGNAN,2007_09_15,1868,simulation_1868
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,LUSIGNAN,2008_09_15,1869,simulation_1869
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,LUSIGNAN,2009_09_15,1870,simulation_1870
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,LUSIGNAN,2010_09_15,1871,simulation_1871
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,LUSIGNAN,2011_09_15,1872,simulation_1872
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,LUSIGNAN,2012_09_15,1873,simulation_1873
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,LUSIGNAN,2014_09_15,1874,simulation_1874
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,LUSIGNAN,2016_09_15,1875,simulation_1875
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,PLOUDANIEL,2009_09_15,1876,simulation_1876
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,PLOUDANIEL,2010_09_15,1877,simulation_1877
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,PLOUDANIEL,2013_09_15,1878,simulation_1878
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,PLOUDANIEL,2015_09_15,1879,simulation_1879
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,THEIX,2006_09_15,1880,simulation_1880
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,THEIX,2007_09_15,1881,simulation_1881
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,THEIX,2010_09_15,1882,simulation_1882
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,THEIX,2011_09_15,1883,simulation_1883
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,THEIX,2012_09_15,1884,simulation_1884
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,THEIX,2013_09_15,1885,simulation_1885
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,THEIX,2015_09_15,1886,simulation_1886
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,THEIX,2016_09_15,1887,simulation_1887
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,EXMES,2005_09_15,1888,simulation_1888
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,EXMES,2002_09_15,1889,simulation_1889
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,0.92,THEIX,2009_09_15,1890,simulation_1890
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,ERDRE-EN-ANJOU,2009_09_15,1891,simulation_1891
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,ERDRE-EN-ANJOU,2012_09_15,1892,simulation_1892
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,ERDRE-EN-ANJOU,2016_09_15,1893,simulation_1893
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,GUYANCOURT,2007_09_15,1894,simulation_1894
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,LUSIGNAN,2007_09_15,1895,simulation_1895
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,LUSIGNAN,2008_09_15,1896,simulation_1896
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,LUSIGNAN,2009_09_15,1897,simulation_1897
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,LUSIGNAN,2010_09_15,1898,simulation_1898
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,LUSIGNAN,2011_09_15,1899,simulation_1899
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,LUSIGNAN,2012_09_15,1900,simulation_1900
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,LUSIGNAN,2014_09_15,1901,simulation_1901
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,LUSIGNAN,2016_09_15,1902,simulation_1902
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,PLOUDANIEL,2009_09_15,1903,simulation_1903
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,PLOUDANIEL,2010_09_15,1904,simulation_1904
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,PLOUDANIEL,2013_09_15,1905,simulation_1905
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,PLOUDANIEL,2015_09_15,1906,simulation_1906
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,THEIX,2006_09_15,1907,simulation_1907
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,THEIX,2007_09_15,1908,simulation_1908
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,THEIX,2010_09_15,1909,simulation_1909
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,THEIX,2011_09_15,1910,simulation_1910
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,THEIX,2012_09_15,1911,simulation_1911
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,THEIX,2013_09_15,1912,simulation_1912
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,THEIX,2015_09_15,1913,simulation_1913
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,THEIX,2016_09_15,1914,simulation_1914
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,EXMES,2005_09_15,1915,simulation_1915
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,EXMES,2002_09_15,1916,simulation_1916
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.21,THEIX,2009_09_15,1917,simulation_1917
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,ERDRE-EN-ANJOU,2009_09_15,1918,simulation_1918
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,ERDRE-EN-ANJOU,2012_09_15,1919,simulation_1919
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,ERDRE-EN-ANJOU,2016_09_15,1920,simulation_1920
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,GUYANCOURT,2007_09_15,1921,simulation_1921
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,LUSIGNAN,2007_09_15,1922,simulation_1922
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,LUSIGNAN,2008_09_15,1923,simulation_1923
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,LUSIGNAN,2009_09_15,1924,simulation_1924
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,LUSIGNAN,2010_09_15,1925,simulation_1925
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,LUSIGNAN,2011_09_15,1926,simulation_1926
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,LUSIGNAN,2012_09_15,1927,simulation_1927
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,LUSIGNAN,2014_09_15,1928,simulation_1928
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,LUSIGNAN,2016_09_15,1929,simulation_1929
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,PLOUDANIEL,2009_09_15,1930,simulation_1930
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,PLOUDANIEL,2010_09_15,1931,simulation_1931
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,PLOUDANIEL,2013_09_15,1932,simulation_1932
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,PLOUDANIEL,2015_09_15,1933,simulation_1933
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,THEIX,2006_09_15,1934,simulation_1934
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,THEIX,2007_09_15,1935,simulation_1935
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,THEIX,2010_09_15,1936,simulation_1936
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,THEIX,2011_09_15,1937,simulation_1937
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,THEIX,2012_09_15,1938,simulation_1938
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,THEIX,2013_09_15,1939,simulation_1939
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,THEIX,2015_09_15,1940,simulation_1940
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,THEIX,2016_09_15,1941,simulation_1941
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,EXMES,2005_09_15,1942,simulation_1942
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,EXMES,2002_09_15,1943,simulation_1943
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.28,4.5,1,1,120,1.5,THEIX,2009_09_15,1944,simulation_1944
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,ERDRE-EN-ANJOU,2009_09_15,1945,simulation_1945
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,ERDRE-EN-ANJOU,2012_09_15,1946,simulation_1946
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,ERDRE-EN-ANJOU,2016_09_15,1947,simulation_1947
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,GUYANCOURT,2007_09_15,1948,simulation_1948
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,LUSIGNAN,2007_09_15,1949,simulation_1949
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2008_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,LUSIGNAN,2008_09_15,1950,simulation_1950
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,LUSIGNAN,2009_09_15,1951,simulation_1951
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,LUSIGNAN,2010_09_15,1952,simulation_1952
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,LUSIGNAN,2011_09_15,1953,simulation_1953
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,LUSIGNAN,2012_09_15,1954,simulation_1954
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2014_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,LUSIGNAN,2014_09_15,1955,simulation_1955
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,LUSIGNAN,2016_09_15,1956,simulation_1956
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,PLOUDANIEL,2009_09_15,1957,simulation_1957
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,PLOUDANIEL,2010_09_15,1958,simulation_1958
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,PLOUDANIEL,2013_09_15,1959,simulation_1959
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,PLOUDANIEL,2015_09_15,1960,simulation_1960
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2006_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,THEIX,2006_09_15,1961,simulation_1961
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,THEIX,2007_09_15,1962,simulation_1962
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2010_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,THEIX,2010_09_15,1963,simulation_1963
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2011_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,THEIX,2011_09_15,1964,simulation_1964
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,THEIX,2012_09_15,1965,simulation_1965
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2013_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,THEIX,2013_09_15,1966,simulation_1966
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2015_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,THEIX,2015_09_15,1967,simulation_1967
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,THEIX,2016_09_15,1968,simulation_1968
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2005_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,EXMES,2005_09_15,1969,simulation_1969
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2002_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,EXMES,2002_09_15,1970,simulation_1970
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.05,THEIX,2009_09_15,1971,simulation_1971
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2009_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.34,ERDRE-EN-ANJOU,2009_09_15,1972,simulation_1972
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2012_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.34,ERDRE-EN-ANJOU,2012_09_15,1973,simulation_1973
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2016_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.34,ERDRE-EN-ANJOU,2016_09_15,1974,simulation_1974
-3,4,12,0.0425,11,11,1,7000,False,False,True,,,50,Meteo_GEVES.csv,2007_11_15,14.1,1,1,20,0.46,4.5,1,1,80,0.34,GUYANCOURT,2007_09_15,1975,simulation_1975
