date,site,mean_temperature,ETP,RR,daylength,Cut
2012_09_22,LE RHEU,12.5,1.3,0,12.18,NA
2012_09_23,LE RHEU,17.8,1.9,13,12.1225,NA
2012_09_24,LE RHEU,15.5,1.8,4.5,12.06472222,NA
2012_09_25,LE RHEU,13.1,1.8,2.5,12.00694444,NA
2012_09_26,LE RHEU,12.9,1.6,2.5,11.94916667,NA
2012_09_27,LE RHEU,14.8,1.6,1,11.89111111,NA
2012_09_28,LE RHEU,11.9,1.3,0,11.83333333,NA
2012_09_29,LE RHEU,12.5,1.6,0,11.77583333,NA
2012_09_30,LE RHEU,11.6,1.5,0,11.71805556,NA
2012_10_01,LE RHEU,11.7,0.9,8,11.66055556,NA
2012_10_02,LE RHEU,14.6,1.4,2.5,11.60277778,NA
2012_10_03,LE RHEU,14.9,1,13,11.54527778,NA
2012_10_04,LE RHEU,15.4,1.6,0,11.4875,NA
2012_10_05,LE RHEU,17.8,1.8,0,11.43027778,NA
2012_10_06,LE RHEU,15.4,0.5,6,11.37277778,NA
2012_10_07,LE RHEU,15.2,0.6,8,11.31555556,NA
2012_10_08,LE RHEU,16.9,0.3,21,11.25805556,NA
2012_10_09,LE RHEU,18.3,1,2,11.20111111,NA
2012_10_10,LE RHEU,17.8,1,7,11.14388889,NA
2012_10_11,LE RHEU,17.9,1.4,5.5,11.08666667,NA
2012_10_12,LE RHEU,12.9,1.4,3.5,11.02972222,NA
2012_10_13,LE RHEU,12.2,1,3.5,10.97305556,NA
2012_10_14,LE RHEU,10.6,1.2,0,10.91638889,NA
2012_10_15,LE RHEU,10,0.9,4,10.86,NA
2012_10_16,LE RHEU,12.9,1.2,9,10.80388889,NA
2012_10_17,LE RHEU,14.4,1,5.5,10.7475,NA
2012_10_18,LE RHEU,13.8,0.8,11.5,10.69166667,NA
2012_10_19,LE RHEU,11.8,0.3,1,10.63555556,NA
2012_10_20,LE RHEU,10.7,0.2,5,10.58,NA
2012_10_21,LE RHEU,13.4,0.5,1,10.52472222,NA
2012_10_22,LE RHEU,15.5,0.3,0.5,10.46944444,NA
2012_10_23,LE RHEU,17.2,1,0,10.41444444,NA
2012_10_24,LE RHEU,13.1,0.8,0,10.35972222,NA
2012_10_25,LE RHEU,10.4,0,0,10.30527778,NA
2012_10_26,LE RHEU,12.1,1.1,0.5,10.25111111,NA
2012_10_27,LE RHEU,7.6,1.6,0,10.1975,NA
2012_10_28,LE RHEU,7,0.6,0,10.14388889,NA
2012_10_29,LE RHEU,8.4,0.6,0,10.09055556,NA
2012_10_30,LE RHEU,9.1,0.4,0,10.03777778,NA
2012_10_31,LE RHEU,7.7,0.4,9,9.985277778,NA
2012_11_01,LE RHEU,9.4,0.7,0.5,9.933055556,NA
2012_11_02,LE RHEU,7.8,0.4,6,9.881388889,NA
2012_11_03,LE RHEU,10.6,0.6,9,9.830277778,NA
2012_11_04,LE RHEU,8.5,0.4,1,9.779166667,NA
2012_11_05,LE RHEU,9.9,0.6,4,9.728611111,NA
2012_11_06,LE RHEU,7.9,0.2,0,9.678888889,NA
2012_11_07,LE RHEU,8.5,0.4,0,9.629444444,NA
2012_11_08,LE RHEU,7.8,0.3,0,9.580833333,NA
2012_11_09,LE RHEU,3.9,0.1,4,9.532222222,NA
2012_11_10,LE RHEU,9.4,0.4,4.5,9.484722222,NA
2012_11_11,LE RHEU,6.5,0,0,9.4375,NA
2012_11_12,LE RHEU,6.8,0.1,0.5,9.390833333,NA
2012_11_13,LE RHEU,11.6,0.3,0,9.345277778,NA
2012_11_14,LE RHEU,6.9,0.2,0,9.3,NA
2012_11_15,LE RHEU,5.6,0.1,0,9.255555556,NA
2012_11_16,LE RHEU,7.1,0.1,0,9.211666667,NA
2012_11_17,LE RHEU,9.1,0,10,9.168888889,NA
2012_11_18,LE RHEU,8.9,0.1,0.5,9.126944444,NA
2012_11_19,LE RHEU,7.1,0.1,0,9.085555556,NA
2012_11_20,LE RHEU,11.8,0.8,0.5,9.045,NA
2012_11_21,LE RHEU,10.9,0.6,0.5,9.005277778,NA
2012_11_22,LE RHEU,9.5,0.2,10.5,8.966944444,NA
2012_11_23,LE RHEU,9.4,0.1,13.5,8.929166667,NA
2012_11_24,LE RHEU,11.7,0.6,1.5,8.8925,NA
2012_11_25,LE RHEU,9.8,0.4,3.5,8.856666667,NA
2012_11_26,LE RHEU,9.4,0.4,0.5,8.821944444,NA
2012_11_27,LE RHEU,7.6,0.2,2,8.788611111,NA
2012_11_28,LE RHEU,7.4,0.6,0,8.756111111,NA
2012_11_29,LE RHEU,6,0.1,0,8.724722222,NA
2012_11_30,LE RHEU,2.7,0,0.5,8.694444444,NA
2012_12_01,LE RHEU,4.8,0,1,8.665277778,NA
2012_12_02,LE RHEU,7.7,0,5,8.637777778,NA
2012_12_03,LE RHEU,9.3,0,6.5,8.611111111,NA
2012_12_04,LE RHEU,6.8,0.1,3,8.585555556,NA
2012_12_05,LE RHEU,5.6,0.1,2,8.561666667,NA
2012_12_06,LE RHEU,3.2,0,6.5,8.538888889,NA
2012_12_07,LE RHEU,6.7,0.2,3,8.5175,NA
2012_12_08,LE RHEU,6.8,0.5,0,8.497777778,NA
2012_12_09,LE RHEU,4.8,0,0.5,8.478888889,NA
2012_12_10,LE RHEU,5.8,0,0,8.461666667,NA
2012_12_11,LE RHEU,2.7,0,0.5,8.446111111,NA
2012_12_12,LE RHEU,-1.5,0,0,8.431666667,NA
2012_12_13,LE RHEU,4.1,0.3,4,8.418888889,NA
2012_12_14,LE RHEU,9.8,0.4,10.5,8.407777778,NA
2012_12_15,LE RHEU,9.6,0.3,7.5,8.3975,NA
2012_12_16,LE RHEU,9,0.3,1,8.389444444,NA
2012_12_17,LE RHEU,9.3,0.1,1.5,8.382222222,NA
2012_12_18,LE RHEU,8.1,0,9,8.377222222,NA
2012_12_19,LE RHEU,8.6,0,18.5,8.373333333,NA
2012_12_20,LE RHEU,11.2,0.4,2,8.371111111,NA
2012_12_21,LE RHEU,8.1,0,8,8.370555556,NA
2012_12_22,LE RHEU,11.4,0,1.5,8.371111111,NA
2012_12_23,LE RHEU,13.8,0.6,0.5,8.373611111,NA
2012_12_24,LE RHEU,12.1,0.4,4.5,8.3775,NA
2012_12_25,LE RHEU,11.2,0.5,2.5,8.382777778,NA
2012_12_26,LE RHEU,9.6,0.4,7,8.39,NA
2012_12_27,LE RHEU,10.9,0.5,0.5,8.398333333,NA
2012_12_28,LE RHEU,10.4,0.1,0,8.408611111,NA
2012_12_29,LE RHEU,10.5,0.8,3,8.42,NA
2012_12_30,LE RHEU,8.6,0.1,0,8.433055556,NA
2012_12_31,LE RHEU,9.6,0.1,19.5,8.4475,NA
2013_01_01,LE RHEU,8,0,0,8.463333333,NA
2013_01_02,LE RHEU,7.1,0,0,8.480833333,NA
2013_01_03,LE RHEU,10.3,0.2,0,8.499722222,NA
2013_01_04,LE RHEU,9.1,0.1,0,8.519722222,NA
2013_01_05,LE RHEU,6.8,0,0.5,8.541388889,NA
2013_01_06,LE RHEU,5.1,0,0.5,8.564166667,NA
2013_01_07,LE RHEU,4.8,0,0.5,8.588611111,NA
2013_01_08,LE RHEU,5.7,0.1,0,8.614166667,NA
2013_01_09,LE RHEU,7.8,0.1,3.5,8.641111111,NA
2013_01_10,LE RHEU,10.6,0.4,5.5,8.669444444,NA
2013_01_11,LE RHEU,7.8,0,6.5,8.698611111,NA
2013_01_12,LE RHEU,7.6,0,0.5,8.729444444,NA
2013_01_13,LE RHEU,3.6,0,0,8.761111111,NA
2013_01_14,LE RHEU,4,0,8.5,8.793888889,NA
2013_01_15,LE RHEU,4.3,0,2.5,8.827777778,NA
2013_01_16,LE RHEU,2.1,0.2,0,8.862777778,NA
2013_01_17,LE RHEU,-0.6,0,0,8.899166667,NA
2013_01_18,LE RHEU,-1.8,0.1,0,8.936111111,NA
2013_01_19,LE RHEU,0.3,0.1,0.5,8.974444444,NA
2013_01_20,LE RHEU,2,0.1,5,9.013611111,NA
2013_01_21,LE RHEU,1.5,0,4,9.053333333,NA
2013_01_22,LE RHEU,4.1,0.1,3,9.094444444,NA
2013_01_23,LE RHEU,2.6,0.1,0,9.136111111,NA
2013_01_24,LE RHEU,3.4,0.2,0,9.178888889,NA
2013_01_25,LE RHEU,2.3,0.4,10,9.222222222,NA
2013_01_26,LE RHEU,6.1,0,5.5,9.266666667,NA
2013_01_27,LE RHEU,10.2,0.6,3,9.311666667,NA
2013_01_28,LE RHEU,7.6,0.3,2,9.3575,NA
2013_01_29,LE RHEU,12.5,0.2,3.5,9.403888889,NA
2013_01_30,LE RHEU,11.9,0.7,2,9.451111111,NA
2013_01_31,LE RHEU,9.5,0.3,5,9.498611111,NA
2013_02_01,LE RHEU,9.1,0.3,9.5,9.546944444,NA
2013_02_02,LE RHEU,6,0.9,0,9.596111111,NA
2013_02_03,LE RHEU,4.2,0.2,1,9.645555556,NA
2013_02_04,LE RHEU,11.1,0.7,0,9.695555556,NA
2013_02_05,LE RHEU,5.9,0.7,9,9.746388889,NA
2013_02_06,LE RHEU,5.2,0.7,6.5,9.7975,NA
2013_02_07,LE RHEU,3.8,0.5,4.5,9.849166667,NA
2013_02_08,LE RHEU,4.7,0.5,2,9.901111111,NA
2013_02_09,LE RHEU,4.9,0.2,8.5,9.953888889,NA
2013_02_10,LE RHEU,8.2,0.4,9.5,10.00666667,NA
2013_02_11,LE RHEU,5.3,0.3,0,10.06,NA
2013_02_12,LE RHEU,3.8,0,1,10.11361111,NA
2013_02_13,LE RHEU,5.3,0.4,1,10.16777778,NA
2013_02_14,LE RHEU,8.6,0.6,1,10.22194444,NA
2013_02_15,LE RHEU,6.3,0.4,0,10.27666667,NA
2013_02_16,LE RHEU,6.7,0.5,0.5,10.33194444,NA
2013_02_17,LE RHEU,5.4,0.7,0,10.38694444,NA
2013_02_18,LE RHEU,5.6,0.8,0,10.44277778,NA
2013_02_19,LE RHEU,5.3,0.7,0,10.49861111,NA
2013_02_20,LE RHEU,4.1,0.7,0,10.55444444,NA
2013_02_21,LE RHEU,2.1,1.2,0,10.61083333,NA
2013_02_22,LE RHEU,-0.2,1.2,0,10.66722222,NA
2013_02_23,LE RHEU,-0.6,0.8,0,10.72388889,NA
2013_02_24,LE RHEU,2.6,1.1,0,10.78055556,NA
2013_02_25,LE RHEU,3.5,0.9,0.5,10.83777778,NA
2013_02_26,LE RHEU,3.8,0.9,0,10.895,NA
2013_02_27,LE RHEU,3.3,0.4,0,10.9525,NA
2013_02_28,LE RHEU,3.4,0.5,0,11.00972222,NA
2013_03_01,LE RHEU,2.8,0.7,0,11.06722222,NA
2013_03_02,LE RHEU,3,0.9,0,11.12527778,NA
2013_03_03,LE RHEU,3.5,1.1,0,11.18305556,NA
2013_03_04,LE RHEU,5.9,1.1,0,11.24111111,NA
2013_03_05,LE RHEU,10.8,1.8,0,11.29916667,NA
2013_03_06,LE RHEU,11.7,1.2,0.5,11.35722222,NA
2013_03_07,LE RHEU,13.1,1.2,13.5,11.41555556,NA
2013_03_08,LE RHEU,13,1.5,1.5,11.47416667,NA
2013_03_09,LE RHEU,10.4,1.2,0.5,11.5325,NA
2013_03_10,LE RHEU,9.6,0.9,23,11.59083333,NA
2013_03_11,LE RHEU,5.8,0.5,25.5,11.64944444,NA
2013_03_12,LE RHEU,0,0.9,0.5,11.70805556,NA
2013_03_13,LE RHEU,2.8,1,1,11.76666667,NA
2013_03_14,LE RHEU,3.2,1.3,0.5,11.82527778,NA
2013_03_15,LE RHEU,3.3,1,5,11.88388889,NA
2013_03_16,LE RHEU,7.9,1.3,11,11.94277778,NA
2013_03_17,LE RHEU,7.4,1.7,2,12.00138889,NA
2013_03_18,LE RHEU,7.2,1.4,1,12.06,NA
2013_03_19,LE RHEU,5.9,1,4.5,12.11861111,NA
2013_03_20,LE RHEU,7,1.5,0.5,12.17722222,NA
2013_03_21,LE RHEU,6.9,0.3,8.5,12.23611111,NA
2013_03_22,LE RHEU,11,1.6,1,12.29472222,NA
2013_03_23,LE RHEU,10.1,1.4,0.5,12.35333333,NA
2013_03_24,LE RHEU,8.2,1.6,0,12.41194444,NA
2013_03_25,LE RHEU,5.9,1,0,12.47055556,NA
2013_03_26,LE RHEU,5.9,1.5,0,12.52888889,NA
2013_03_27,LE RHEU,5.6,1.6,0,12.58722222,NA
2013_03_28,LE RHEU,3.8,1.8,0,12.64583333,NA
2013_03_29,LE RHEU,2.8,1,4,12.70416667,NA
2013_03_30,LE RHEU,3.6,1,0.5,12.7625,NA
2013_03_31,LE RHEU,3.2,2,0,12.82055556,NA
2013_04_01,LE RHEU,4.8,2.6,0,12.87888889,NA
2013_04_02,LE RHEU,5.4,2.6,0,12.93666667,NA
2013_04_03,LE RHEU,3.8,2.4,0,12.99472222,NA
2013_04_04,LE RHEU,4,1.6,3.5,13.0525,NA
2013_04_05,LE RHEU,3,0.1,4,13.11055556,NA
2013_04_06,LE RHEU,5.6,2,0,13.16805556,NA
2013_04_07,LE RHEU,4.7,1.4,1,13.22555556,NA
2013_04_08,LE RHEU,8.8,1.8,7.5,13.28277778,NA
2013_04_09,LE RHEU,10.6,2,6,13.34027778,NA
2013_04_10,LE RHEU,10,0.7,11,13.3975,NA
2013_04_11,LE RHEU,11.1,1.7,7,13.45444444,NA
2013_04_12,LE RHEU,12.6,3.1,1.5,13.51111111,NA
2013_04_13,LE RHEU,9.8,0.9,1.5,13.56777778,NA
2013_04_14,LE RHEU,15.2,3.7,1,13.62416667,NA
2013_04_15,LE RHEU,14.3,3.4,0,13.68055556,NA
2013_04_16,LE RHEU,12.9,1.5,0,13.73638889,NA
2013_04_17,LE RHEU,16.2,3.8,0,13.79222222,NA
2013_04_18,LE RHEU,12.6,3.3,0,13.84777778,NA
2013_04_19,LE RHEU,8.7,2.8,0,13.90305556,NA
2013_04_20,LE RHEU,8,2.9,0.5,13.95805556,NA
2013_04_21,LE RHEU,7.3,2.7,0,14.01305556,NA
2013_04_22,LE RHEU,10.6,2.3,0,14.0675,NA
2013_04_23,LE RHEU,14.2,2,0,14.12166667,NA
2013_04_24,LE RHEU,14.8,3.5,0,14.17555556,NA
2013_04_25,LE RHEU,16.2,4.2,0,14.22916667,NA
2013_04_26,LE RHEU,10.6,2.8,0,14.2825,NA
2013_04_27,LE RHEU,6.8,3.1,0,14.33555556,NA
2013_04_28,LE RHEU,8.1,3.5,0,14.38777778,NA
2013_04_29,LE RHEU,7.5,2.6,0,14.44,NA
2013_04_30,LE RHEU,11.1,4.1,0,14.49166667,NA
2013_05_01,LE RHEU,10.8,2.2,10,14.54305556,NA
2013_05_02,LE RHEU,9.3,1,0,14.59388889,NA
2013_05_03,LE RHEU,11.2,3.7,0,14.64416667,NA
2013_05_04,LE RHEU,10.9,3.1,0,14.69444444,NA
2013_05_05,LE RHEU,13.6,3.5,0,14.74361111,NA
2013_05_06,LE RHEU,14,3.6,0,14.79277778,NA
2013_05_07,LE RHEU,17.2,3.5,3.5,14.84111111,NA
2013_05_08,LE RHEU,15.4,2.8,0,14.88888889,NA
2013_05_09,LE RHEU,10.6,3.7,0,14.93611111,NA
2013_05_10,LE RHEU,12.6,2.3,1,14.98277778,NA
2013_05_11,LE RHEU,12.1,2.6,1,15.02888889,NA
2013_05_12,LE RHEU,11.1,2.4,0,15.07416667,NA
2013_05_13,LE RHEU,14.4,3.2,0,15.11888889,NA
2013_05_14,LE RHEU,10.9,2,4.5,15.16305556,NA
2013_05_15,LE RHEU,9.4,2.5,4,15.20611111,NA
2013_05_16,LE RHEU,9.8,2.5,0,15.24861111,NA
2013_05_17,LE RHEU,10.6,3.8,0,15.29055556,NA
2013_05_18,LE RHEU,11.5,3.3,8.5,15.33138889,NA
2013_05_19,LE RHEU,10.4,0.8,6,15.37138889,NA
2013_05_20,LE RHEU,11.4,1.3,0.5,15.41055556,NA
2013_05_21,LE RHEU,14.5,2,0,15.44916667,NA
2013_05_22,LE RHEU,13.5,2.7,0,15.48638889,NA
2013_05_23,LE RHEU,10.3,3.9,0,15.52305556,NA
2013_05_24,LE RHEU,7.8,2.1,1.5,15.55861111,NA
2013_05_25,LE RHEU,11.4,3.7,0.5,15.59333333,NA
2013_05_26,LE RHEU,10.2,3.4,0,15.62694444,NA
2013_05_27,LE RHEU,11.1,4,17,15.65944444,NA
2013_05_28,LE RHEU,11.3,2.5,16,15.69083333,NA
2013_05_29,LE RHEU,9.8,2,0,15.72138889,NA
2013_05_30,LE RHEU,12.7,1.6,4,15.75083333,NA
2013_05_31,LE RHEU,14.3,4,0,15.77888889,NA
2013_06_01,LE RHEU,13.9,4.1,0,15.80583333,NA
2013_06_02,LE RHEU,13.4,4.2,0,15.83166667,NA
2013_06_03,LE RHEU,13.6,5.2,0,15.85638889,NA
2013_06_04,LE RHEU,13.8,4.8,0,15.87972222,NA
2013_06_05,LE RHEU,15.9,4.4,0,15.90194444,NA
2013_06_06,LE RHEU,19.9,4.8,0,15.92305556,NA
2013_06_07,LE RHEU,21.3,5,33,15.94277778,NA
2013_06_08,LE RHEU,18.8,4.3,0,15.96111111,NA
2013_06_09,LE RHEU,13.7,1.6,0,15.97777778,NA
2013_06_10,LE RHEU,16,2.5,2,15.99361111,NA
2013_06_11,LE RHEU,15.6,1.4,0.5,16.00805556,NA
2013_06_12,LE RHEU,17.2,1.8,1,16.02083333,NA
2013_06_13,LE RHEU,16.6,3.4,0,16.03277778,NA
2013_06_14,LE RHEU,15.2,4.4,0.5,16.04277778,NA
2013_06_15,LE RHEU,15,3.9,0,16.05166667,NA
2013_06_16,LE RHEU,15.9,3,7.5,16.05888889,NA
2013_06_17,LE RHEU,19.2,2.7,0.5,16.065,NA
2013_06_18,LE RHEU,16.9,2.7,0,16.06944444,NA
2013_06_19,LE RHEU,17.4,2.3,2.5,16.0725,NA
2013_06_20,LE RHEU,15.9,2.8,0,16.07416667,NA
2013_06_21,LE RHEU,16.7,2.5,1.5,16.07472222,NA
2013_06_22,LE RHEU,16.5,2.9,0.5,16.07333333,NA
2013_06_23,LE RHEU,15.1,3.1,2,16.07083333,NA
2013_06_24,LE RHEU,14.3,3.3,0,16.06694444,NA
2013_06_25,LE RHEU,13.3,3.9,0,16.06138889,NA
2013_06_26,LE RHEU,14.5,4,0,16.05472222,NA
2013_06_27,LE RHEU,15,4.2,0,16.04638889,NA
2013_06_28,LE RHEU,18.6,3.4,0,16.03694444,NA
2013_06_29,LE RHEU,16.8,3.1,0,16.02583333,NA
2013_06_30,LE RHEU,18.7,4,0,16.01361111,NA
2013_07_01,LE RHEU,17.3,3.8,0,15.99972222,NA
2013_07_02,LE RHEU,15.3,2.5,8,15.98444444,NA
2013_07_03,LE RHEU,17.4,3.1,0,15.96805556,NA
2013_07_04,LE RHEU,18.2,3,0,15.95027778,NA
2013_07_05,LE RHEU,19.9,4.5,0,15.93138889,NA
2013_07_06,LE RHEU,19.3,5.2,0,15.91083333,NA
2013_07_07,LE RHEU,21.2,5.6,0,15.88944444,NA
2013_07_08,LE RHEU,22.8,6.4,0,15.86666667,NA
2013_07_09,LE RHEU,22,6,0,15.8425,NA
2013_07_10,LE RHEU,21,5.9,0,15.8175,NA
2013_07_11,LE RHEU,19,4.9,0,15.79111111,NA
2013_07_12,LE RHEU,19.1,5.6,0,15.76333333,NA
2013_07_13,LE RHEU,19.7,5.3,0,15.73472222,NA
2013_07_14,LE RHEU,21.7,5.7,0,15.705,NA
2013_07_15,LE RHEU,20.2,5,0,15.67416667,NA
2013_07_16,LE RHEU,21.5,4.8,0,15.6425,NA
2013_07_17,LE RHEU,21,4.9,0,15.60944444,NA
2013_07_18,LE RHEU,22.4,4.7,0,15.57555556,NA
2013_07_19,LE RHEU,23.1,4.2,0,15.54083333,NA
2013_07_20,LE RHEU,24.4,4.4,0,15.50472222,NA
2013_07_21,LE RHEU,25.6,4.9,0,15.46833333,NA
2013_07_22,LE RHEU,24.4,5,0,15.43055556,NA
2013_07_23,LE RHEU,21.4,3.3,0.5,15.39222222,NA
2013_07_24,LE RHEU,21.2,4.5,0,15.35277778,NA
2013_07_25,LE RHEU,22.2,3.8,1,15.31277778,NA
2013_07_26,LE RHEU,20.3,3.2,2,15.27166667,NA
2013_07_27,LE RHEU,19.8,2,25,15.23,NA
2013_07_28,LE RHEU,17.5,3,22.5,15.1875,NA
2013_07_29,LE RHEU,19.2,3.3,0.5,15.14444444,NA
2013_07_30,LE RHEU,17.9,1.3,0.5,15.10055556,NA
2013_07_31,LE RHEU,22.5,3.3,0,15.05583333,NA
2013_08_01,LE RHEU,24.6,5.7,0.5,15.01055556,NA
2013_08_02,LE RHEU,20.8,3.3,0,14.96472222,NA
2013_08_03,LE RHEU,19.2,3.6,2,14.91861111,NA
2013_08_04,LE RHEU,18,3.6,0,14.87166667,NA
2013_08_05,LE RHEU,18.8,3.1,0,14.82388889,NA
2013_08_06,LE RHEU,19.4,3.2,1,14.77611111,NA
2013_08_07,LE RHEU,18.9,2.5,1,14.72722222,NA
2013_08_08,LE RHEU,19.7,3.4,0.5,14.67833333,NA
2013_08_09,LE RHEU,19.7,3.8,0,14.62861111,NA
2013_08_10,LE RHEU,16.8,3.5,0,14.57861111,NA
2013_08_11,LE RHEU,20.2,3.3,0,14.52805556,NA
2013_08_12,LE RHEU,16.9,3.3,0,14.4775,NA
2013_08_13,LE RHEU,15.6,3.2,0,14.42611111,NA
2013_08_14,LE RHEU,17.5,3.5,0,14.37444444,NA
2013_08_15,LE RHEU,19.5,4.1,0,14.3225,NA
2013_08_16,LE RHEU,17.3,1.9,0.5,14.27027778,NA
2013_08_17,LE RHEU,19.3,3,0,14.2175,NA
2013_08_18,LE RHEU,22.4,3.8,0,14.16444444,NA
2013_08_19,LE RHEU,17.5,3.4,0,14.11111111,NA
2013_08_20,LE RHEU,16.5,3.4,0,14.0575,NA
2013_08_21,LE RHEU,18.4,3.4,0,14.00388889,NA
2013_08_22,LE RHEU,20.5,3.8,0,13.94972222,NA
2013_08_23,LE RHEU,21.1,3.7,0.5,13.89527778,NA
2013_08_24,LE RHEU,18.2,2.4,2,13.84055556,NA
2013_08_25,LE RHEU,17,2.3,7,13.78583333,NA
2013_08_26,LE RHEU,19.4,3.4,0,13.73083333,NA
2013_08_27,LE RHEU,19.8,3.6,0.5,13.67555556,NA
2013_08_28,LE RHEU,17.5,3,0,13.62,NA
2013_08_29,LE RHEU,17.1,3,0,13.56416667,NA
2013_08_30,LE RHEU,17.5,2.8,0,13.50833333,NA
2013_08_31,LE RHEU,18.5,1.7,0,13.4525,NA
2013_09_01,LE RHEU,14.9,2.7,0,13.39638889,NA
2013_09_02,LE RHEU,15.3,2.9,0.5,13.34027778,NA
2013_09_03,LE RHEU,16.5,2.9,0,13.28361111,NA
2013_09_04,LE RHEU,20.2,3.3,0,13.22694444,NA
2013_09_05,LE RHEU,18.4,2.9,0.5,13.17027778,NA
2013_09_06,LE RHEU,17.4,2.5,0,13.11361111,NA
2013_09_07,LE RHEU,14.7,2.7,0,13.05666667,NA
2013_09_08,LE RHEU,11.9,1.7,2,12.99944444,NA
2013_09_09,LE RHEU,16.5,1.4,0.5,12.94222222,NA
2013_09_10,LE RHEU,15,2.1,0,12.88527778,NA
2013_09_11,LE RHEU,14.1,1.3,5.5,12.82805556,NA
2013_09_12,LE RHEU,16.9,1.4,0,12.77055556,NA
2013_09_13,LE RHEU,18.6,1.3,6.5,12.71333333,NA
2013_09_14,LE RHEU,14.4,1.2,4.5,12.65555556,NA
2013_09_15,LE RHEU,13.8,1.6,2,12.59805556,NA
2013_09_16,LE RHEU,13.9,1.5,2,12.54055556,NA
2013_09_17,LE RHEU,15.5,0.8,0.5,12.48305556,NA
2013_09_18,LE RHEU,16.8,1.7,0.5,12.42527778,NA
2013_09_19,LE RHEU,13.2,0.9,0,12.36777778,NA
2013_09_20,LE RHEU,16.9,2,0,12.31,NA
2013_09_21,LE RHEU,16.6,1.9,0,12.25222222,NA
2013_09_22,LE RHEU,20.5,2.5,0,12.19444444,NA
2013_09_23,LE RHEU,18.9,2.3,0,12.13666667,NA
2013_09_24,LE RHEU,18,2.1,0,12.07888889,NA
2013_09_25,LE RHEU,19.2,1.7,0.5,12.02111111,NA
2013_09_26,LE RHEU,19.5,1.3,0,11.96333333,NA
2013_09_27,LE RHEU,21.5,1.9,0,11.90555556,NA
2013_09_28,LE RHEU,20.7,1.2,1,11.84777778,NA
2013_09_29,LE RHEU,19.1,1.3,0,11.79,NA
2013_09_30,LE RHEU,17.9,1.2,0,11.73222222,NA
2013_10_01,LE RHEU,16.1,0.5,4.5,11.67472222,NA
2013_10_02,LE RHEU,19.2,1.6,4,11.61694444,NA
2013_10_03,LE RHEU,20.1,1.3,16.5,11.55916667,NA
2013_10_04,LE RHEU,19.3,1.5,0,11.50166667,NA
2013_10_05,LE RHEU,16.2,1.5,0,11.44388889,NA
2013_10_06,LE RHEU,16.1,1.2,0,11.38666667,NA
2013_10_07,LE RHEU,15.1,1.3,0,11.32916667,NA
2013_10_08,LE RHEU,15.4,1.5,0,11.27194444,NA
2013_10_09,LE RHEU,14.1,1.2,1,11.21472222,NA
2013_10_10,LE RHEU,10.9,1.5,1,11.1575,NA
2013_10_11,LE RHEU,10.6,1,13,11.10055556,NA
2013_10_12,LE RHEU,10.5,1,0.5,11.04361111,NA
2013_10_13,LE RHEU,9.4,0.9,0,10.98694444,NA
2013_10_14,LE RHEU,12.4,0.9,5.5,10.93027778,NA
2013_10_15,LE RHEU,13.1,0.3,12,10.87388889,NA
2013_10_16,LE RHEU,17,1.3,3.5,10.81722222,NA
2013_10_17,LE RHEU,15.6,1.1,0,10.76111111,NA
2013_10_18,LE RHEU,14.4,1.2,0.5,10.70527778,NA
2013_10_19,LE RHEU,15.8,0.8,11.5,10.64944444,NA
2013_10_20,LE RHEU,15,0.6,0.5,10.59388889,NA
2013_10_21,LE RHEU,18,1.4,0,10.53833333,NA
2013_10_22,LE RHEU,18.2,1.5,6.5,10.48305556,NA
2013_10_23,LE RHEU,16.1,1,1.5,10.42805556,NA
2013_10_24,LE RHEU,14.2,0.4,4.5,10.37333333,NA
2013_10_25,LE RHEU,17.4,1,0,10.31861111,NA
2013_10_26,LE RHEU,15.7,0.8,14.5,10.26444444,NA
2013_10_27,LE RHEU,14.8,0.9,17.5,10.21055556,NA
2013_10_28,LE RHEU,14.1,1.2,0,10.15694444,NA
2013_10_29,LE RHEU,10.4,0.6,0,10.10361111,NA
2013_10_30,LE RHEU,8.9,0.4,0,10.05083333,NA
2013_10_31,LE RHEU,11.1,0.3,4.5,9.998055556,NA
2013_11_01,LE RHEU,13.4,0.1,14,9.945833333,NA
2013_11_02,LE RHEU,13.9,0.7,2.5,9.893888889,NA
2013_11_03,LE RHEU,10.9,0.6,16,9.8425,NA
2013_11_04,LE RHEU,10.6,0.5,3.5,9.791666667,NA
2013_11_05,LE RHEU,11.6,0.3,2.5,9.741111111,NA
2013_11_06,LE RHEU,14.9,0.6,1.5,9.691111111,NA
2013_11_07,LE RHEU,14.9,0.5,5,9.641388889,NA
2013_11_08,LE RHEU,11.4,0.4,2.5,9.5925,NA
2013_11_09,LE RHEU,9.6,0.3,9.5,9.543888889,NA
2013_11_10,LE RHEU,11.1,0.4,11.5,9.496111111,NA
2013_11_11,LE RHEU,10.1,0.1,7,9.448888889,NA
2013_11_12,LE RHEU,13.4,0.6,0.5,9.4025,NA
2013_11_13,LE RHEU,8.7,0.2,0,9.356111111,NA
2013_11_14,LE RHEU,6.6,0.1,6.5,9.310833333,NA
2013_11_15,LE RHEU,7.5,0.3,0,9.266388889,NA
2013_11_16,LE RHEU,6.4,0,0,9.2225,NA
2013_11_17,LE RHEU,6.6,0.1,0,9.179722222,NA
2013_11_18,LE RHEU,5.3,0.1,0.5,9.137222222,NA
