date,site,mean_temperature,daylength
2019_02_15,treatment_2_bloc_6,18.23931218,8
2019_02_15,treatment_2_bloc_1,18.27892821,8
2019_02_15,treatment_2_bloc_7,18.60586313,8
2019_02_15,treatment_2_bloc_4,18.06256438,8
2019_02_15,treatment_2_bloc_8,18.33528254,8
2019_02_15,treatment_2_bloc_5,17.55876563,8
2019_02_15,treatment_2_bloc_9,17.22978786,8
2019_02_15,treatment_2_bloc_3,18.1379509,8
2019_02_15,treatment_3_bloc_4,18.06256438,8
2019_02_15,treatment_3_bloc_6,18.23931218,8
2019_02_15,treatment_3_bloc_9,17.22978786,8
2019_02_15,treatment_3_bloc_2,17.950912,8
2019_02_15,treatment_3_bloc_8,18.33528254,8
2019_02_15,treatment_3_bloc_5,17.55876563,8
2019_02_15,treatment_3_bloc_1,18.27892821,8
2019_02_15,treatment_3_bloc_3,18.1379509,8
2019_02_15,treatment_3_bloc_7,18.60586313,8
2019_02_15,treatment_4_bloc_6,18.64573205,16
2019_02_15,treatment_4_bloc_5,18.40736475,16
2019_02_15,treatment_4_bloc_2,17.86241732,16
2019_02_15,treatment_4_bloc_9,18.11859426,16
2019_02_15,treatment_4_bloc_8,18.60119361,16
2019_02_15,treatment_4_bloc_3,17.87544673,16
2019_02_15,treatment_4_bloc_1,17.60942566,16
2019_02_15,treatment_4_bloc_7,18.64509704,16
2019_02_15,treatment_4_bloc_4,17.77814358,16
2019_02_16,treatment_1_bloc_5,18.40331302,16
2019_02_16,treatment_1_bloc_8,18.62338855,16
2019_02_16,treatment_1_bloc_3,18.03572173,16
2019_02_16,treatment_1_bloc_1,17.62435728,16
2019_02_16,treatment_1_bloc_6,18.57086237,16
2019_02_16,treatment_1_bloc_7,18.79328846,16
2019_02_16,treatment_1_bloc_4,17.78056858,16
2019_02_16,treatment_1_bloc_2,17.89260102,16
2019_02_16,treatment_1_bloc_9,18.18860287,16
2019_02_16,treatment_2_bloc_8,18.40952966,8
2019_02_16,treatment_2_bloc_5,17.44280584,8
2019_02_16,treatment_2_bloc_7,18.61343837,8
2019_02_16,treatment_2_bloc_6,18.10347544,8
2019_02_16,treatment_2_bloc_2,18.16827989,8
2019_02_16,treatment_2_bloc_9,17.25478962,8
2019_02_16,treatment_2_bloc_1,18.35955746,8
2019_02_16,treatment_2_bloc_4,18.10491752,8
2019_02_16,treatment_2_bloc_3,18.31329611,8
2019_02_16,treatment_3_bloc_1,18.35955746,8
2019_02_16,treatment_3_bloc_7,18.61343837,8
2019_02_16,treatment_3_bloc_8,18.40952966,8
2019_02_16,treatment_3_bloc_9,17.25478962,8
2019_02_16,treatment_3_bloc_6,18.10347544,8
2019_02_16,treatment_3_bloc_4,18.10491752,8
2019_02_16,treatment_3_bloc_5,17.44280584,8
2019_02_16,treatment_3_bloc_2,18.16827989,8
2019_02_16,treatment_3_bloc_3,18.31329611,8
2019_02_16,treatment_4_bloc_5,18.40331302,16
2019_02_16,treatment_4_bloc_8,18.62338855,16
2019_02_16,treatment_4_bloc_3,18.03572173,16
2019_02_16,treatment_4_bloc_1,17.62435728,16
2019_02_16,treatment_4_bloc_6,18.57086237,16
2019_02_16,treatment_4_bloc_7,18.79328846,16
2019_02_16,treatment_4_bloc_4,17.78056858,16
2019_02_16,treatment_4_bloc_2,17.89260102,16
2019_02_16,treatment_4_bloc_9,18.18860287,16
2019_02_17,treatment_1_bloc_6,18.6045712,16
2019_02_17,treatment_1_bloc_5,18.40824589,16
2019_02_17,treatment_1_bloc_3,18.03488493,16
2019_02_17,treatment_1_bloc_4,17.76151424,16
2019_02_17,treatment_1_bloc_2,17.88815467,16
2019_02_17,treatment_1_bloc_9,18.17486687,16
2019_02_17,treatment_1_bloc_8,18.6314244,16
2019_02_17,treatment_1_bloc_1,17.66530794,16
2019_02_17,treatment_1_bloc_7,18.77735888,16
2019_02_17,treatment_2_bloc_8,18.41406344,8
2019_02_17,treatment_2_bloc_7,18.66466126,8
2019_02_17,treatment_2_bloc_6,18.14205835,8
2019_02_17,treatment_2_bloc_5,17.67480204,8
2019_02_17,treatment_2_bloc_4,18.29519657,8
2019_02_17,treatment_2_bloc_3,18.31540542,8
2019_02_17,treatment_2_bloc_1,18.41935147,8
2019_02_17,treatment_2_bloc_9,17.43181176,8
2019_02_17,treatment_2_bloc_2,18.18079347,8
2019_02_17,treatment_3_bloc_7,18.66466126,8
2019_02_17,treatment_3_bloc_4,18.29519657,8
2019_02_17,treatment_3_bloc_1,18.41935147,8
2019_02_17,treatment_3_bloc_5,17.67480204,8
2019_02_17,treatment_3_bloc_6,18.14205835,8
2019_02_17,treatment_3_bloc_3,18.31540542,8
2019_02_17,treatment_3_bloc_8,18.41406344,8
2019_02_17,treatment_3_bloc_2,18.18079347,8
2019_02_17,treatment_3_bloc_9,17.43181176,8
2019_02_17,treatment_4_bloc_6,18.6045712,16
2019_02_17,treatment_4_bloc_5,18.40824589,16
2019_02_17,treatment_4_bloc_3,18.03488493,16
2019_02_17,treatment_4_bloc_4,17.76151424,16
2019_02_17,treatment_4_bloc_2,17.88815467,16
2019_02_17,treatment_4_bloc_9,18.17486687,16
2019_02_17,treatment_4_bloc_8,18.6314244,16
2019_02_17,treatment_4_bloc_1,17.66530794,16
2019_02_17,treatment_4_bloc_7,18.77735888,16
2019_02_18,treatment_1_bloc_3,17.91148414,16
2019_02_18,treatment_1_bloc_4,17.82192822,16
2019_02_18,treatment_1_bloc_9,18.20405418,16
2019_02_18,treatment_1_bloc_1,17.76071498,16
2019_02_18,treatment_1_bloc_6,18.86385344,16
2019_02_18,treatment_1_bloc_5,18.52940125,16
2019_02_18,treatment_1_bloc_8,18.69551771,16
2019_02_18,treatment_1_bloc_2,17.90872517,16
2019_02_18,treatment_1_bloc_7,18.90505071,16
2019_02_18,treatment_2_bloc_5,17.88760361,8
2019_02_18,treatment_2_bloc_8,18.34959944,8
2019_02_18,treatment_2_bloc_7,18.94975596,8
2019_02_18,treatment_2_bloc_9,17.74989905,8
2019_02_18,treatment_2_bloc_4,18.78812943,8
2019_02_18,treatment_2_bloc_6,18.47905302,8
2019_02_18,treatment_2_bloc_2,17.89191943,8
2019_02_18,treatment_2_bloc_3,18.37709099,8
2019_02_18,treatment_2_bloc_1,18.72185298,8
2019_02_18,treatment_3_bloc_8,18.34959944,8
2019_02_18,treatment_3_bloc_6,18.47905302,8
2019_02_18,treatment_3_bloc_4,18.78812943,8
2019_02_18,treatment_3_bloc_7,18.94975596,8
2019_02_18,treatment_3_bloc_9,17.74989905,8
2019_02_18,treatment_3_bloc_3,18.37709099,8
2019_02_18,treatment_3_bloc_2,17.89191943,8
2019_02_18,treatment_3_bloc_5,17.88760361,8
2019_02_18,treatment_3_bloc_1,18.72185298,8
2019_02_18,treatment_4_bloc_3,17.91148414,16
2019_02_18,treatment_4_bloc_4,17.82192822,16
2019_02_18,treatment_4_bloc_9,18.20405418,16
2019_02_18,treatment_4_bloc_1,17.76071498,16
2019_02_18,treatment_4_bloc_6,18.86385344,16
2019_02_18,treatment_4_bloc_5,18.52940125,16
2019_02_18,treatment_4_bloc_8,18.69551771,16
2019_02_18,treatment_4_bloc_2,17.90872517,16
2019_02_18,treatment_4_bloc_7,18.90505071,16
2019_02_19,treatment_1_bloc_6,18.55357037,16
2019_02_19,treatment_1_bloc_4,17.74668681,16
2019_02_19,treatment_1_bloc_2,17.96529259,16
2019_02_19,treatment_1_bloc_5,18.46585556,16
2019_02_19,treatment_1_bloc_8,18.67717847,16
2019_02_19,treatment_1_bloc_1,17.64414213,16
2019_02_19,treatment_1_bloc_3,18.08157639,16
2019_02_19,treatment_1_bloc_7,18.77305949,16
2019_02_19,treatment_1_bloc_9,18.17359491,16
2019_02_19,treatment_2_bloc_8,18.42949306,8
2019_02_19,treatment_2_bloc_9,17.62960324,8
2019_02_19,treatment_2_bloc_2,18.14143935,8
2019_02_19,treatment_2_bloc_5,17.54817824,8
2019_02_19,treatment_2_bloc_1,18.51479537,8
2019_02_19,treatment_2_bloc_7,18.97156505,8
2019_02_19,treatment_2_bloc_6,18.40529398,8
2019_02_19,treatment_2_bloc_4,18.91390255,8
2019_02_19,treatment_2_bloc_3,18.17948981,8
2019_02_19,treatment_3_bloc_1,18.51479537,8
2019_02_19,treatment_3_bloc_3,18.17948981,8
2019_02_19,treatment_3_bloc_2,18.14143935,8
2019_02_19,treatment_3_bloc_9,17.62960324,8
2019_02_19,treatment_3_bloc_4,18.91390255,8
2019_02_19,treatment_3_bloc_8,18.42949306,8
2019_02_19,treatment_3_bloc_5,17.54817824,8
2019_02_19,treatment_3_bloc_6,18.40529398,8
2019_02_19,treatment_3_bloc_7,18.97156505,8
2019_02_19,treatment_4_bloc_6,18.55357037,16
2019_02_19,treatment_4_bloc_4,17.74668681,16
2019_02_19,treatment_4_bloc_2,17.96529259,16
2019_02_19,treatment_4_bloc_5,18.46585556,16
2019_02_19,treatment_4_bloc_8,18.67717847,16
2019_02_19,treatment_4_bloc_1,17.64414213,16
2019_02_19,treatment_4_bloc_3,18.08157639,16
2019_02_19,treatment_4_bloc_7,18.77305949,16
2019_02_19,treatment_4_bloc_9,18.17359491,16
2019_02_20,treatment_1_bloc_6,18.52165485,16
2019_02_20,treatment_1_bloc_4,17.71760528,16
2019_02_20,treatment_1_bloc_2,17.93180148,16
2019_02_20,treatment_1_bloc_3,17.97200579,16
2019_02_20,treatment_1_bloc_7,18.62497915,16
2019_02_20,treatment_1_bloc_9,18.14040306,16
2019_02_20,treatment_1_bloc_5,18.42476442,16
2019_02_20,treatment_1_bloc_1,17.64077438,16
2019_02_20,treatment_1_bloc_8,18.67523257,16
2019_02_20,treatment_2_bloc_8,18.22953208,8
2019_02_20,treatment_2_bloc_6,18.38805884,8
2019_02_20,treatment_2_bloc_1,18.54182673,8
2019_02_20,treatment_2_bloc_4,18.81603451,8
2019_02_20,treatment_2_bloc_9,17.60164582,8
2019_02_20,treatment_2_bloc_5,17.49013204,8
2019_02_20,treatment_2_bloc_3,18.13477438,8
2019_02_20,treatment_2_bloc_7,19.04561408,8
2019_02_20,treatment_2_bloc_2,17.72422909,8
2019_02_20,treatment_3_bloc_1,18.54182673,8
2019_02_20,treatment_3_bloc_8,18.22953208,8
2019_02_20,treatment_3_bloc_5,17.49013204,8
2019_02_20,treatment_3_bloc_9,17.60164582,8
2019_02_20,treatment_3_bloc_2,17.72422909,8
2019_02_20,treatment_3_bloc_7,19.04561408,8
2019_02_20,treatment_3_bloc_6,18.38805884,8
2019_02_20,treatment_3_bloc_4,18.81603451,8
2019_02_20,treatment_3_bloc_3,18.13477438,8
2019_02_20,treatment_4_bloc_6,18.52165485,16
2019_02_20,treatment_4_bloc_4,17.71760528,16
2019_02_20,treatment_4_bloc_2,17.93180148,16
2019_02_20,treatment_4_bloc_3,17.97200579,16
2019_02_20,treatment_4_bloc_7,18.62497915,16
2019_02_20,treatment_4_bloc_9,18.14040306,16
2019_02_20,treatment_4_bloc_5,18.42476442,16
2019_02_20,treatment_4_bloc_1,17.64077438,16
2019_02_20,treatment_4_bloc_8,18.67523257,16
2019_02_21,treatment_1_bloc_6,18.73361782,16
2019_02_21,treatment_1_bloc_5,18.53394444,16
2019_02_21,treatment_1_bloc_2,17.85044676,16
2019_02_21,treatment_1_bloc_1,17.69741366,16
2019_02_21,treatment_1_bloc_3,17.94845208,16
2019_02_21,treatment_1_bloc_4,17.88677546,16
2019_02_21,treatment_1_bloc_8,18.81583611,16
2019_02_21,treatment_1_bloc_9,18.21284954,16
2019_02_21,treatment_1_bloc_7,18.74389745,16
2019_02_21,treatment_2_bloc_8,18.44357176,8
2019_02_21,treatment_2_bloc_5,17.58394213,8
2019_02_21,treatment_2_bloc_9,17.62884074,8
2019_02_21,treatment_2_bloc_7,19.10168727,8
2019_02_21,treatment_2_bloc_6,18.42094213,8
2019_02_21,treatment_2_bloc_3,18.13352824,8
2019_02_21,treatment_2_bloc_2,18.03860486,8
2019_02_21,treatment_2_bloc_4,18.8066213,8
2019_02_21,treatment_2_bloc_1,18.64571667,8
2019_02_21,treatment_3_bloc_7,19.10168727,8
2019_02_21,treatment_3_bloc_1,18.64571667,8
2019_02_21,treatment_3_bloc_4,18.8066213,8
2019_02_21,treatment_3_bloc_8,18.44357176,8
2019_02_21,treatment_3_bloc_6,18.42094213,8
2019_02_21,treatment_3_bloc_3,18.13352824,8
2019_02_21,treatment_3_bloc_5,17.58394213,8
2019_02_21,treatment_3_bloc_9,17.62884074,8
2019_02_21,treatment_3_bloc_2,18.03860486,8
2019_02_21,treatment_4_bloc_6,18.73361782,16
2019_02_21,treatment_4_bloc_5,18.53394444,16
2019_02_21,treatment_4_bloc_2,17.85044676,16
2019_02_21,treatment_4_bloc_1,17.69741366,16
2019_02_21,treatment_4_bloc_3,17.94845208,16
2019_02_21,treatment_4_bloc_4,17.88677546,16
2019_02_21,treatment_4_bloc_8,18.81583611,16
2019_02_21,treatment_4_bloc_9,18.21284954,16
2019_02_21,treatment_4_bloc_7,18.74389745,16
2019_02_22,treatment_1_bloc_6,18.54080694,16
2019_02_22,treatment_1_bloc_5,18.39372616,16
2019_02_22,treatment_1_bloc_2,17.86305347,16
2019_02_22,treatment_1_bloc_8,18.67983981,16
2019_02_22,treatment_1_bloc_3,17.95770949,16
2019_02_22,treatment_1_bloc_4,17.62358148,16
2019_02_22,treatment_1_bloc_9,18.1084537,16
2019_02_22,treatment_1_bloc_7,18.60862176,16
2019_02_22,treatment_1_bloc_1,17.64437222,16
2019_02_22,treatment_2_bloc_4,18.72651759,8
2019_02_22,treatment_2_bloc_7,18.98278773,8
2019_02_22,treatment_2_bloc_5,17.51964583,8
2019_02_22,treatment_2_bloc_2,17.92525556,8
2019_02_22,treatment_2_bloc_3,18.08423519,8
2019_02_22,treatment_2_bloc_8,18.1987037,8
2019_02_22,treatment_2_bloc_6,18.11390509,8
2019_02_22,treatment_2_bloc_1,18.51405463,8
2019_02_22,treatment_2_bloc_9,17.50009884,8
2019_02_22,treatment_3_bloc_4,18.72651759,8
2019_02_22,treatment_3_bloc_2,17.92525556,8
2019_02_22,treatment_3_bloc_7,18.98278773,8
2019_02_22,treatment_3_bloc_8,18.1987037,8
2019_02_22,treatment_3_bloc_1,18.51405463,8
2019_02_22,treatment_3_bloc_9,17.50009884,8
2019_02_22,treatment_3_bloc_3,18.08423519,8
2019_02_22,treatment_3_bloc_6,18.11390509,8
2019_02_22,treatment_3_bloc_5,17.51964583,8
2019_02_22,treatment_4_bloc_6,18.54080694,16
2019_02_22,treatment_4_bloc_5,18.39372616,16
2019_02_22,treatment_4_bloc_2,17.86305347,16
2019_02_22,treatment_4_bloc_8,18.67983981,16
2019_02_22,treatment_4_bloc_3,17.95770949,16
2019_02_22,treatment_4_bloc_4,17.62358148,16
2019_02_22,treatment_4_bloc_9,18.1084537,16
2019_02_22,treatment_4_bloc_7,18.60862176,16
2019_02_22,treatment_4_bloc_1,17.64437222,16
2019_02_23,treatment_1_bloc_3,18.01665339,16
2019_02_23,treatment_1_bloc_4,17.57826326,16
2019_02_23,treatment_1_bloc_6,18.58170155,16
2019_02_23,treatment_1_bloc_5,18.41407918,16
2019_02_23,treatment_1_bloc_1,17.63728919,16
2019_02_23,treatment_1_bloc_2,17.81168002,16
2019_02_23,treatment_1_bloc_8,18.67539778,16
2019_02_23,treatment_1_bloc_7,18.59118199,16
2019_02_23,treatment_1_bloc_9,18.10729567,16
2019_02_23,treatment_2_bloc_4,18.68125446,8
2019_02_23,treatment_2_bloc_3,18.08438018,8
2019_02_23,treatment_2_bloc_5,17.68275064,8
2019_02_23,treatment_2_bloc_8,18.35174346,8
2019_02_23,treatment_2_bloc_2,17.81039037,8
2019_02_23,treatment_2_bloc_7,18.95089396,8
2019_02_23,treatment_2_bloc_6,18.09581153,8
2019_02_23,treatment_2_bloc_9,17.47780968,8
2019_02_23,treatment_2_bloc_1,18.49290438,8
2019_02_23,treatment_3_bloc_3,18.08438018,8
2019_02_23,treatment_3_bloc_1,18.49290438,8
2019_02_23,treatment_3_bloc_9,17.47780968,8
2019_02_23,treatment_3_bloc_2,17.81039037,8
2019_02_23,treatment_3_bloc_8,18.35174346,8
2019_02_23,treatment_3_bloc_5,17.68275064,8
2019_02_23,treatment_3_bloc_7,18.95089396,8
2019_02_23,treatment_3_bloc_4,18.68125446,8
2019_02_23,treatment_3_bloc_6,18.09581153,8
2019_02_23,treatment_4_bloc_3,18.01665339,16
2019_02_23,treatment_4_bloc_4,17.57826326,16
2019_02_23,treatment_4_bloc_6,18.58170155,16
2019_02_23,treatment_4_bloc_5,18.41407918,16
2019_02_23,treatment_4_bloc_1,17.63728919,16
2019_02_23,treatment_4_bloc_2,17.81168002,16
2019_02_23,treatment_4_bloc_8,18.67539778,16
2019_02_23,treatment_4_bloc_7,18.59118199,16
2019_02_23,treatment_4_bloc_9,18.10729567,16
2019_02_24,treatment_1_bloc_5,18.42223002,16
2019_02_24,treatment_1_bloc_1,17.62211744,16
2019_02_24,treatment_1_bloc_4,17.57828631,16
2019_02_24,treatment_1_bloc_6,18.56962196,16
2019_02_24,treatment_1_bloc_7,18.55448529,16
2019_02_24,treatment_1_bloc_3,18.03859231,16
2019_02_24,treatment_1_bloc_9,18.1118902,16
2019_02_24,treatment_1_bloc_2,17.79690943,16
2019_02_24,treatment_1_bloc_8,18.67618485,16
2019_02_24,treatment_2_bloc_5,17.86026871,8
2019_02_24,treatment_2_bloc_4,18.7883426,8
2019_02_24,treatment_2_bloc_7,18.96808501,8
2019_02_24,treatment_2_bloc_9,17.49251679,8
2019_02_24,treatment_2_bloc_8,18.37169099,8
2019_02_24,treatment_2_bloc_3,18.0492372,8
2019_02_24,treatment_2_bloc_2,17.86445958,8
2019_02_24,treatment_2_bloc_6,18.11126245,8
2019_02_24,treatment_2_bloc_1,18.46928608,8
2019_02_24,treatment_3_bloc_5,17.86026871,8
2019_02_24,treatment_3_bloc_6,18.11126245,8
2019_02_24,treatment_3_bloc_9,17.49251679,8
2019_02_24,treatment_3_bloc_7,18.96808501,8
2019_02_24,treatment_3_bloc_1,18.46928608,8
2019_02_24,treatment_3_bloc_8,18.37169099,8
2019_02_24,treatment_3_bloc_3,18.0492372,8
2019_02_24,treatment_3_bloc_4,18.7883426,8
2019_02_24,treatment_3_bloc_2,17.86445958,8
2019_02_24,treatment_4_bloc_5,18.42223002,16
2019_02_24,treatment_4_bloc_1,17.62211744,16
2019_02_24,treatment_4_bloc_4,17.57828631,16
2019_02_24,treatment_4_bloc_6,18.56962196,16
2019_02_24,treatment_4_bloc_7,18.55448529,16
2019_02_24,treatment_4_bloc_3,18.03859231,16
2019_02_24,treatment_4_bloc_9,18.1118902,16
2019_02_24,treatment_4_bloc_2,17.79690943,16
2019_02_24,treatment_4_bloc_8,18.67618485,16
2019_02_25,treatment_1_bloc_6,18.74154017,16
2019_02_25,treatment_1_bloc_5,18.54329613,16
2019_02_25,treatment_1_bloc_3,17.94279903,16
2019_02_25,treatment_1_bloc_2,17.74364668,16
2019_02_25,treatment_1_bloc_8,18.7689743,16
2019_02_25,treatment_1_bloc_1,17.66820005,16
2019_02_25,treatment_1_bloc_4,17.80828132,16
2019_02_25,treatment_1_bloc_9,18.16364668,16
2019_02_25,treatment_1_bloc_7,18.57882843,16
2019_02_25,treatment_2_bloc_5,17.99233387,8
2019_02_25,treatment_2_bloc_8,18.21360269,8
2019_02_25,treatment_2_bloc_3,17.97628479,8
2019_02_25,treatment_2_bloc_4,18.80635795,8
2019_02_25,treatment_2_bloc_6,18.1839824,8
2019_02_25,treatment_2_bloc_9,17.42155638,8
2019_02_25,treatment_2_bloc_2,17.94929613,8
2019_02_25,treatment_2_bloc_7,19.08796828,8
2019_02_25,treatment_2_bloc_1,18.52870132,8
2019_02_25,treatment_3_bloc_5,17.99233387,8
2019_02_25,treatment_3_bloc_1,18.52870132,8
2019_02_25,treatment_3_bloc_4,18.80635795,8
2019_02_25,treatment_3_bloc_9,17.42155638,8
2019_02_25,treatment_3_bloc_7,19.08796828,8
2019_02_25,treatment_3_bloc_8,18.21360269,8
2019_02_25,treatment_3_bloc_6,18.1839824,8
2019_02_25,treatment_3_bloc_3,17.97628479,8
2019_02_25,treatment_3_bloc_2,17.94929613,8
2019_02_25,treatment_4_bloc_6,18.74154017,16
2019_02_25,treatment_4_bloc_5,18.54329613,16
2019_02_25,treatment_4_bloc_3,17.94279903,16
2019_02_25,treatment_4_bloc_2,17.74364668,16
2019_02_25,treatment_4_bloc_8,18.7689743,16
2019_02_25,treatment_4_bloc_1,17.66820005,16
2019_02_25,treatment_4_bloc_4,17.80828132,16
2019_02_25,treatment_4_bloc_9,18.16364668,16
2019_02_25,treatment_4_bloc_7,18.57882843,16
2019_02_26,treatment_1_bloc_6,18.52351898,16
2019_02_26,treatment_1_bloc_5,18.38905625,16
2019_02_26,treatment_1_bloc_3,18.0486338,16
2019_02_26,treatment_1_bloc_4,17.55451852,16
2019_02_26,treatment_1_bloc_2,17.75473519,16
2019_02_26,treatment_1_bloc_1,17.55415972,16
2019_02_26,treatment_1_bloc_9,18.02798148,16
2019_02_26,treatment_1_bloc_8,18.61937315,16
2019_02_26,treatment_1_bloc_7,18.4359581,16
2019_02_26,treatment_2_bloc_5,17.84682176,8
2019_02_26,treatment_2_bloc_3,17.8785963,8
2019_02_26,treatment_2_bloc_2,17.96324259,8
2019_02_26,treatment_2_bloc_6,18.18040278,8
2019_02_26,treatment_2_bloc_9,17.34154769,8
2019_02_26,treatment_2_bloc_4,18.81287824,8
2019_02_26,treatment_2_bloc_1,18.38770648,8
2019_02_26,treatment_2_bloc_7,18.93900162,8
2019_02_26,treatment_2_bloc_8,18.15662269,8
2019_02_26,treatment_3_bloc_8,18.15662269,8
2019_02_26,treatment_3_bloc_6,18.18040278,8
2019_02_26,treatment_3_bloc_7,18.93900162,8
2019_02_26,treatment_3_bloc_1,18.38770648,8
2019_02_26,treatment_3_bloc_5,17.84682176,8
2019_02_26,treatment_3_bloc_3,17.8785963,8
2019_02_26,treatment_3_bloc_4,18.81287824,8
2019_02_26,treatment_3_bloc_2,17.96324259,8
2019_02_26,treatment_3_bloc_9,17.34154769,8
2019_02_26,treatment_4_bloc_6,18.52351898,16
2019_02_26,treatment_4_bloc_5,18.38905625,16
2019_02_26,treatment_4_bloc_3,18.0486338,16
2019_02_26,treatment_4_bloc_4,17.55451852,16
2019_02_26,treatment_4_bloc_2,17.75473519,16
2019_02_26,treatment_4_bloc_1,17.55415972,16
2019_02_26,treatment_4_bloc_9,18.02798148,16
2019_02_26,treatment_4_bloc_8,18.61937315,16
2019_02_26,treatment_4_bloc_7,18.4359581,16
2019_02_27,treatment_1_bloc_5,18.38493472,16
2019_02_27,treatment_1_bloc_8,18.61820046,16
2019_02_27,treatment_1_bloc_3,18.01033079,16
2019_02_27,treatment_1_bloc_4,17.5133287,16
2019_02_27,treatment_1_bloc_6,18.5213044,16
2019_02_27,treatment_1_bloc_7,18.39817778,16
2019_02_27,treatment_1_bloc_1,17.60370208,16
2019_02_27,treatment_1_bloc_2,17.74610602,16
2019_02_27,treatment_1_bloc_9,17.98343056,16
2019_02_27,treatment_2_bloc_3,17.85399653,8
2019_02_27,treatment_2_bloc_2,17.85428588,8
2019_02_27,treatment_2_bloc_5,17.71039583,8
2019_02_27,treatment_2_bloc_9,17.23581574,8
2019_02_27,treatment_2_bloc_4,18.68244375,8
2019_02_27,treatment_2_bloc_6,17.98088426,8
2019_02_27,treatment_2_bloc_7,18.93117616,8
2019_02_27,treatment_2_bloc_8,18.19388194,8
2019_02_27,treatment_2_bloc_1,18.31648102,8
2019_02_27,treatment_3_bloc_8,18.19388194,8
2019_02_27,treatment_3_bloc_1,18.31648102,8
2019_02_27,treatment_3_bloc_2,17.85428588,8
2019_02_27,treatment_3_bloc_7,18.93117616,8
2019_02_27,treatment_3_bloc_5,17.71039583,8
2019_02_27,treatment_3_bloc_9,17.23581574,8
2019_02_27,treatment_3_bloc_3,17.85399653,8
2019_02_27,treatment_3_bloc_4,18.68244375,8
2019_02_27,treatment_3_bloc_6,17.98088426,8
2019_02_27,treatment_4_bloc_5,18.38493472,16
2019_02_27,treatment_4_bloc_8,18.61820046,16
2019_02_27,treatment_4_bloc_3,18.01033079,16
2019_02_27,treatment_4_bloc_4,17.5133287,16
2019_02_27,treatment_4_bloc_6,18.5213044,16
2019_02_27,treatment_4_bloc_7,18.39817778,16
2019_02_27,treatment_4_bloc_1,17.60370208,16
2019_02_27,treatment_4_bloc_2,17.74610602,16
2019_02_27,treatment_4_bloc_9,17.98343056,16
2019_02_28,treatment_1_bloc_3,17.85279991,16
2019_02_28,treatment_1_bloc_6,18.70614891,16
2019_02_28,treatment_1_bloc_5,18.59485804,16
2019_02_28,treatment_1_bloc_1,17.63099792,16
2019_02_28,treatment_1_bloc_2,17.70270588,16
2019_02_28,treatment_1_bloc_8,18.70059727,16
2019_02_28,treatment_1_bloc_7,18.49695994,16
2019_02_28,treatment_1_bloc_4,17.55418249,16
2019_02_28,treatment_1_bloc_9,18.0693446,16
2019_02_28,treatment_2_bloc_2,17.86157642,8
2019_02_28,treatment_2_bloc_6,18.20607689,8
2019_02_28,treatment_2_bloc_5,17.84203798,8
2019_02_28,treatment_2_bloc_4,18.79349259,8
2019_02_28,treatment_2_bloc_8,18.3658314,8
2019_02_28,treatment_2_bloc_1,18.31955813,8
2019_02_28,treatment_2_bloc_3,17.83372464,8
2019_02_28,treatment_2_bloc_9,17.31979157,8
2019_02_28,treatment_2_bloc_7,19.04040134,8
2019_02_28,treatment_3_bloc_8,18.3658314,8
2019_02_28,treatment_3_bloc_9,17.31979157,8
2019_02_28,treatment_3_bloc_3,17.83372464,8
2019_02_28,treatment_3_bloc_7,19.04040134,8
2019_02_28,treatment_3_bloc_1,18.31955813,8
2019_02_28,treatment_3_bloc_6,18.20607689,8
2019_02_28,treatment_3_bloc_2,17.86157642,8
2019_02_28,treatment_3_bloc_5,17.84203798,8
2019_02_28,treatment_3_bloc_4,18.79349259,8
2019_02_28,treatment_4_bloc_3,17.85279991,16
2019_02_28,treatment_4_bloc_6,18.70614891,16
2019_02_28,treatment_4_bloc_5,18.59485804,16
2019_02_28,treatment_4_bloc_1,17.63099792,16
2019_02_28,treatment_4_bloc_2,17.70270588,16
2019_02_28,treatment_4_bloc_8,18.70059727,16
2019_02_28,treatment_4_bloc_7,18.49695994,16
2019_02_28,treatment_4_bloc_4,17.55418249,16
2019_02_28,treatment_4_bloc_9,18.0693446,16
2019_03_01,treatment_1_bloc_3,17.81866535,16
2019_03_01,treatment_1_bloc_4,17.67641467,16
2019_03_01,treatment_1_bloc_6,18.50436775,16
2019_03_01,treatment_1_bloc_5,18.37026525,16
